"","trade_id","season","trade_date","gave","received","pick_season","pick_round","pick_number","conditional","pfr_id","pfr_name"
"287",3,2004,2004-03-04,"DEN","WAS",NA,NA,NA,NA,"PortCl00","Clinton Portis"
"288",3,2004,2004-03-04,"WAS","DEN",NA,NA,NA,NA,"BailCh00","Champ Bailey"
"289",3,2004,2004-03-04,"WAS","DEN",2004,2,41,0,"BellTa00","Tatum Bell"
"290",4,2004,2004-03-04,"BAL","SF",2004,2,51,0,"EdwaDw20","Dwan Edwards"
"291",4,2004,2004-03-04,"SF","BAL",NA,NA,NA,NA,"OwenTe00","Terrell Owens"
"292",5,2004,2004-03-08,"NYJ","TEN",2004,2,42,0,"LaBoTr20","Travis LaBoy"
"293",5,2004,2004-03-08,"TEN","NYJ",NA,NA,NA,NA,"McCaJu00","Justin McCareins"
"294",6,2004,2004-03-16,"BAL","PHI",NA,NA,NA,NA,"OwenTe00","Terrell Owens"
"295",6,2004,2004-03-16,"SF","BAL",2004,2,51,0,"EdwaDw20","Dwan Edwards"
"296",6,2004,2004-03-16,"PHI","SF",NA,NA,NA,NA,"WhitBr21","Brandon Whiting"
"297",6,2004,2004-03-16,"PHI","BAL",2004,5,160,0,"BuaxTo20","Tony Bua"
"298",7,2004,2004-03-16,"MIA","SD",NA,NA,NA,NA,"FletJa20","Jamar Fletcher"
"299",7,2004,2004-03-16,"MIA","SD",2005,6,177,0,"SimsWe20","Wes Sims"
"300",7,2004,2004-03-16,"SD","MIA",NA,NA,NA,NA,"BostDa00","David Boston"
"301",8,2004,2004-03-19,"DAL","HOU",2005,3,73,0,"MoreVe00","Vernand Morency"
"302",8,2004,2004-03-19,"HOU","DAL",NA,NA,NA,NA,"HensDr00","Drew Henson"
"303",9,2004,2004-03-22,"DAL","TB",NA,NA,NA,NA,"GallJo00","Joey Galloway"
"304",9,2004,2004-03-22,"TB","DAL",NA,NA,NA,NA,"JohnKe00","Keyshawn Johnson"
"305",10,2004,2004-03-29,"CHI","WAS",2004,6,180,0,"MoliJi20","Jim Molinaro"
"306",10,2004,2004-03-29,"WAS","CHI",NA,NA,NA,NA,"JohnBr01","Bryan Johnson"
"307",11,2004,2004-03-31,"PHI","WAS",NA,NA,NA,NA,"ThraJa00","James Thrash"
"308",11,2004,2004-03-31,"WAS","PHI",2005,5,146,0,"ColeTr20","Trent Cole"
"309",12,2004,2004-04-08,"JAX","NO",NA,NA,NA,NA,"CrafJa20","Jason Craft"
"310",12,2004,2004-04-08,"NO","JAX",2004,5,150,0,"ThomCh24","Chris Thompson"
"311",13,2004,2004-04-09,"CIN","DEN",2004,1,17,0,"WillD.20","D.J. Williams"
"312",13,2004,2004-04-09,"DEN","CIN",NA,NA,NA,NA,"ONeaDe00","Deltha O'Neal"
"313",13,2004,2004-04-09,"DEN","CIN",2004,1,24,0,"JackSt00","Steven Jackson"
"314",13,2004,2004-04-09,"DEN","CIN",2004,4,117,0,"GeatRo21","Robert Geathers"
"315",14,2004,2004-04-20,"CIN","NE",NA,NA,NA,NA,"DillCo00","Corey Dillon"
"316",14,2004,2004-04-20,"NE","CIN",2004,2,56,0,"WillMa20","Madieu Williams"
"317",15,2004,2004-04-24,"NYG","SD",NA,NA,NA,NA,"RivePh00","Philip Rivers"
"318",15,2004,2004-04-24,"NYG","SD",2004,3,65,0,"kaedinat01","Nate Kaeding"
"319",15,2004,2004-04-24,"NYG","SD",2005,1,12,0,"MerrSh99","Shawne Merriman"
"320",15,2004,2004-04-24,"NYG","SD",2005,5,144,0,"CollJe00","Jerome Collins"
"321",15,2004,2004-04-24,"SD","NYG",NA,NA,NA,NA,"MannEl00","Eli Manning"
"322",16,2004,2004-04-24,"CLE","DET",2004,1,7,0,"WillRo04","Roy Williams"
"323",16,2004,2004-04-24,"CLE","DET",2004,2,37,0,"LehmTe20","Teddy Lehman"
"324",16,2004,2004-04-24,"DET","CLE",2004,1,6,0,"WinsKe01","Kellen Winslow"
"325",17,2004,2004-04-24,"PHI","SF",2004,1,28,0,"GambCh20","Chris Gamble"
"326",17,2004,2004-04-24,"PHI","SF",2004,2,58,0,"SpenSh20","Shawntae Spencer"
"327",17,2004,2004-04-24,"SF","PHI",2004,1,16,0,"AndrSh55","Shawn Andrews"
"328",18,2004,2004-04-24,"MIA","MIN",2004,1,20,0,"UdezKe20","Kenechi Udeze"
"329",18,2004,2004-04-24,"MIA","MIN",2004,4,119,0,"MoorMe00","Mewelde Moore"
"330",18,2004,2004-04-24,"MIN","MIA",2004,1,19,0,"CareVe20","Vernon Carey"
"331",19,2004,2004-04-24,"BUF","DAL",2004,2,43,0,"JoneJu01","Julius Jones"
"332",19,2004,2004-04-24,"BUF","DAL",2004,5,144,0,"RyanSe00","Sean Ryan"
"333",19,2004,2004-04-24,"BUF","DAL",2005,1,20,0,"SpeaMa21","Marcus Spears"
"334",19,2004,2004-04-24,"DAL","BUF",2004,1,22,0,"LosmJ.00","J.P. Losman"
"335",20,2004,2004-04-24,"CIN","STL",2004,1,24,0,"JackSt00","Steven Jackson"
"336",20,2004,2004-04-24,"STL","CIN",2004,1,26,0,"PerrCh00","Chris Perry"
"337",20,2004,2004-04-24,"STL","CIN",2004,4,123,0,"AndrSt21","Stacy Andrews"
"338",21,2004,2004-04-24,"HOU","TEN",2004,2,40,0,"TrouBe00","Ben Troupe"
"339",21,2004,2004-04-24,"HOU","TEN",2004,3,71,0,"StarRa20","Randy Starks"
"340",21,2004,2004-04-24,"HOU","TEN",2004,4,103,0,"SchoBo20","Bo Schobel"
"341",21,2004,2004-04-24,"HOU","TEN",2004,5,138,0,"BellJa20","Jacob Bell"
"342",21,2004,2004-04-24,"TEN","HOU",2004,1,27,0,"BabiJa20","Jason Babin"
"343",21,2004,2004-04-24,"TEN","HOU",2004,5,159,0,NA,NA
"344",21,2004,2004-04-24,"TEN","HOU",NA,NA,NA,NA,NA,"Sean Bubin"
"345",22,2004,2004-04-24,"CAR","SF",2004,1,31,0,"WoodRa00","Rashaun Woods"
"346",22,2004,2004-04-24,"CAR","SF",2004,4,127,0,"SeigRi20","Richard Seigler"
"347",22,2004,2004-04-24,"SF","CAR",2004,1,28,0,"GambCh20","Chris Gamble"
"348",23,2004,2004-04-24,"ATL","IND",2004,2,38,0,"ColcRi20","Ricardo Colclough"
"349",23,2004,2004-04-24,"ATL","IND",2004,3,69,0,"GardGi20","Gilbert Gardner"
"350",23,2004,2004-04-24,"ATL","IND",2004,4,125,0,"DaviJa20","Jason David"
"351",23,2004,2004-04-24,"IND","ATL",2004,1,29,0,"JenkMi00","Michael Jenkins"
"352",23,2004,2004-04-24,"IND","ATL",2004,3,90,0,"SchaMa00","Matt Schaub"
"353",24,2004,2004-04-24,"DET","KC",2004,2,36,0,"SiavJu20","Junior Siavii"
"354",24,2004,2004-04-24,"DET","KC",2004,4,105,0,"ParkSa00","Samie Parker"
"355",24,2004,2004-04-24,"KC","DET",2004,1,30,0,"JoneKe02","Kevin Jones"
"356",25,2004,2004-04-24,"IND","PIT",2004,2,38,0,"ColcRi20","Ricardo Colclough"
"357",25,2004,2004-04-24,"PIT","IND",2004,2,44,0,"SandBo99","Bob Sanders"
"358",25,2004,2004-04-24,"PIT","IND",2004,4,107,0,"PopeKe20","Kendyll Pope"
"359",26,2004,2004-04-24,"MIN","NO",2004,2,50,0,"HendDe00","Devery Henderson"
"360",26,2004,2004-04-24,"MIN","NO",2004,5,151,0,"WilsMa21","Mark Wilson"
"361",26,2004,2004-04-24,"NO","MIN",2004,2,48,0,"ThomDo21","Dontarrious Thomas"
"362",27,2004,2004-04-24,"GB","JAX",2004,3,87,0,"SandB.20","B.J. Sander"
"363",27,2004,2004-04-24,"JAX","GB",2004,3,70,0,"ThomJo21","Joey Thomas"
"364",27,2004,2004-04-24,"JAX","GB",2004,4,102,0,"PoolWi20","Will Poole"
"365",28,2004,2004-04-24,"CLE","IND",2004,3,68,0,"HartBe00","Ben Hartsock"
"366",28,2004,2004-04-24,"CLE","IND",2004,5,141,0,"ScotJa21","Jake Scott"
"367",28,2004,2004-04-24,"CLE","IND",2004,6,173,0,"HutcVo20","Von Hutchins"
"368",28,2004,2004-04-24,"IND","CLE",2004,2,59,0,"JoneSe20","Sean Jones"
"369",28,2004,2004-04-24,"IND","CLE",2004,5,161,0,"GordAm20","Amon Gordon"
"370",29,2004,2004-04-24,"GB","JAX",2004,3,86,0,"CordJo20","Jorge Cordova"
"371",29,2004,2004-04-24,"GB","JAX",2004,4,118,0,"MaddAn20","Anthony Maddox"
"372",29,2004,2004-04-24,"JAX","GB",2004,3,72,0,NA,NA
"373",29,2004,2004-04-24,"JAX","GB",NA,NA,NA,NA,NA,"Donnell Washington"
"374",30,2004,2004-04-24,"NO","WAS",2004,3,81,0,"CoolCh00","Chris Cooley"
"375",30,2004,2004-04-24,"NO","WAS",2004,5,151,0,"WilsMa21","Mark Wilson"
"376",30,2004,2004-04-24,"WAS","NO",2004,5,139,0,"LeisRo20","Rodney Leisle"
"377",30,2004,2004-04-24,"WAS","NO",2005,2,40,0,"BullJo20","Josh Bullocks"
"378",31,2004,2004-04-24,"BAL","MIN",2004,3,88,0,"ScotDa20","Darrion Scott"
"379",31,2004,2004-04-24,"BAL","MIN",2004,5,155,0,"DaviRo21","Rod Davis"
"380",31,2004,2004-04-24,"MIN","BAL",2004,3,82,0,"DarlDe00","Devard Darling"
"381",32,2004,2004-04-24,"GB","MIA",2004,4,102,0,"PoolWi20","Will Poole"
"382",32,2004,2004-04-24,"GB","MIA",2004,5,153,0,"GreeRo20","Roderick Green"
"383",32,2004,2004-04-24,"MIA","GB",2004,3,87,0,"SandB.20","B.J. Sander"
"384",33,2004,2004-04-25,"CHI","SF",2004,4,104,0,"SopoIs20","Isaac Sopoaga"
"385",33,2004,2004-04-25,"SF","CHI",2004,4,112,0,"JoexLe20","Leon Joe"
"386",33,2004,2004-04-25,"SF","CHI",2004,5,147,0,NA,NA
"387",33,2004,2004-04-25,"SF","CHI",NA,NA,NA,NA,NA,"Claude Harriott"
"388",34,2004,2004-04-25,"BAL","JAX",2004,4,120,0,"WilfEr00","Ernest Wilford"
"389",34,2004,2004-04-25,"JAX","BAL",NA,NA,NA,NA,"JohnKe01","Kevin Johnson"
"390",35,2004,2004-04-25,"BAL","MIA",2004,5,160,0,"BuaxTo20","Tony Bua"
"391",35,2004,2004-04-25,"BAL","MIA",2004,7,222,0,"PopeDe20","Derrick Pope"
"392",35,2004,2004-04-25,"MIA","BAL",2004,5,153,0,"GreeRo20","Roderick Green"
"393",36,2004,2004-04-25,"DAL","NO",2004,5,156,0,"KarnMi00","Mike Karney"
"394",36,2004,2004-04-25,"NO","DAL",2004,6,182,0,"SpenCo20","Cody Spencer"
"395",36,2004,2004-04-25,"NO","DAL",2004,7,206,0,"JoneMa01","Mark Jones"
"396",37,2004,2004-04-25,"KC","PHI",2004,5,162,0,"TapeTh00","Thomas Tapeh"
"397",37,2004,2004-04-25,"KC","PHI",2005,3,77,0,"MoatRy00","Ryan Moats"
"398",37,2004,2004-04-25,"PHI","KC",NA,NA,NA,NA,"WelbJo20","John Welbourn"
"399",38,2004,2004-04-25,"HOU","JAX",2004,5,159,0,NA,NA
"400",38,2004,2004-04-25,"HOU","JAX",NA,NA,NA,NA,NA,"Sean Bubin"
"401",38,2004,2004-04-25,"JAX","HOU",2004,6,175,0,"LordJa21","Jammal Lord"
"402",38,2004,2004-04-25,"JAX","HOU",2004,7,210,0,"OrrxRa20","Raheem Orr"
"403",39,2004,2004-04-25,"ATL","MIA",2004,6,174,0,"HadnRe20","Rex Hadnot"
"404",39,2004,2004-04-25,"MIA","ATL",2004,6,186,0,"PruiEt20","Etric Pruitt"
"405",39,2004,2004-04-25,"MIA","ATL",2004,7,219,0,"WilsQu00","Quincy Wilson"
"406",40,2004,2004-04-25,"GB","SF",2004,6,188,0,"LeexAn20","Andy Lee"
"407",40,2004,2004-04-25,"GB","SF",2004,7,226,0,NA,NA
"408",40,2004,2004-04-25,"GB","SF",NA,NA,NA,NA,NA,"Christian Ferrara"
"409",40,2004,2004-04-25,"SF","GB",2004,6,179,0,"WillCo21","Corey Williams"
"410",41,2004,2004-04-25,"DAL","OAK",2004,6,182,0,"SpenCo20","Cody Spencer"
"411",41,2004,2004-04-25,"OAK","DAL",2004,7,205,0,"JoneNa20","Nate Jones"
"412",41,2004,2004-04-25,"OAK","DAL",2004,7,223,0,"ReevJa20","Jacques Reeves"
"413",42,2004,2004-04-25,"DAL","TB",2004,7,206,0,"JoneMa01","Mark Jones"
"414",42,2004,2004-04-25,"TB","DAL",NA,NA,NA,NA,"BarnDa00","Darian Barnes"
"415",42,2004,2004-04-25,"TB","DAL",2004,7,216,0,"CrayPa00","Patrick Crayton"
"416",43,2004,2004-06-09,"SD","TB",2005,5,144,0,"CollJe00","Jerome Collins"
"417",43,2004,2004-06-09,"TB","SD",NA,NA,NA,NA,"ObenRo20","Roman Oben"
"418",44,2004,2004-07-08,"GB","IND",NA,NA,NA,NA,"ReynJa20","Jamal Reynolds"
"419",44,2004,2004-07-08,"IND","GB",2004,NA,NA,0,NA,NA
"420",45,2004,2004-08-17,"CHI","NE",2004,NA,NA,0,NA,NA
"421",45,2004,2004-08-17,"NE","CHI",NA,NA,NA,NA,NA,"Quinn Dorsey"
"422",46,2004,2004-08-24,"CHI","MIA",NA,NA,NA,NA,"BookMa00","Marty Booker"
"423",46,2004,2004-08-24,"CHI","MIA",2005,3,70,0,"CrowCh20","Channing Crowder"
"424",46,2004,2004-08-24,"MIA","CHI",NA,NA,NA,NA,"OgunAd00","Adewale Ogunleye"
"425",47,2004,2004-08-25,"CAR","DAL",2004,NA,NA,0,NA,NA
"426",47,2004,2004-08-25,"DAL","CAR",NA,NA,NA,NA,"CollJa20","Javier Collins"
"427",48,2004,2004-08-30,"CHI","OAK",2004,NA,NA,0,NA,NA
"428",48,2004,2004-08-30,"OAK","CHI",NA,NA,NA,NA,"PierSh20","Shurron Pierson"
"429",49,2004,2004-08-31,"ARI","OAK",2004,NA,NA,0,NA,NA
"430",49,2004,2004-08-31,"OAK","ARI",NA,NA,NA,NA,"HambTr00","Troy Hambrick"
"431",49,2004,2004-08-31,"OAK","ARI",NA,NA,NA,NA,"ZellPe20","Peppi Zellner"
"432",50,2004,2004-08-31,"NYG","TB",2004,NA,NA,0,NA,NA
"433",50,2004,2004-08-31,"TB","NYG",NA,NA,NA,NA,"WhitJa22","Jason Whittle"
"434",51,2004,2004-09-01,"HOU","KC",NA,NA,NA,NA,"CheeSt20","Stephen Cheek"
"435",51,2004,2004-09-01,"KC","HOU",2004,NA,NA,0,NA,NA
"436",52,2004,2004-09-03,"GB","OAK",NA,NA,NA,NA,"AndeMa22","Marques Anderson"
"437",52,2004,2004-09-03,"OAK","GB",2005,5,143,0,"CostJu20","Junius Coston"
"438",53,2004,2004-09-04,"CAR","PIT",2004,NA,NA,0,NA,NA
"439",53,2004,2004-09-04,"PIT","CAR",NA,NA,NA,NA,"FordTo20","Todd Fordham"
"440",54,2004,2004-09-05,"GB","KC",2005,5,162,0,"AlabAn20","Anthony Alabi"
"441",54,2004,2004-09-05,"GB","KC",2005,6,199,0,"LongKh20","Khari Long"
"442",54,2004,2004-09-05,"KC","GB",NA,NA,NA,NA,"TrulR-20","R-Kal Truluck"
"443",55,2004,2004-09-05,"GB","MIA",2004,NA,NA,0,NA,NA
"444",55,2004,2004-09-05,"MIA","GB",NA,NA,NA,NA,"BedeBr20","Brad Bedell"
"445",56,2004,2004-09-09,"MIA","STL",2005,3,66,0,"AtogO.20","O.J. Atogwe"
"446",56,2004,2004-09-09,"STL","MIA",NA,NA,NA,NA,"GordLa00","Lamar Gordon"
"447",57,2004,2004-09-11,"DAL","OAK",2004,NA,NA,0,NA,NA
"448",57,2004,2004-09-11,"OAK","DAL",NA,NA,NA,NA,"CoopCh20","Chris Cooper"
"449",58,2004,2004-09-24,"ATL","DEN",NA,NA,NA,NA,"JohnEl20","Ellis Johnson"
"450",58,2004,2004-09-24,"DEN","ATL",2004,NA,NA,0,NA,NA
"451",59,2004,2004-10-04,"GB","NO",NA,NA,NA,NA,"McKeMi20","Mike McKenzie"
"452",59,2004,2004-10-04,"GB","NO",2004,NA,NA,0,NA,NA
"453",59,2004,2004-10-04,"NO","GB",NA,NA,NA,NA,"OSulJ.00","J.T. O'Sullivan"
"454",59,2004,2004-10-04,"NO","GB",2005,2,51,0,"CollNi20","Nick Collins"
"455",60,2004,2004-10-19,"CLE","DAL",NA,NA,NA,NA,"MorgQu00","Quincy Morgan"
"456",60,2004,2004-10-19,"DAL","CLE",NA,NA,NA,NA,"BryaAn00","Antonio Bryant"
"457",61,2004,2004-10-19,"OAK","SEA",NA,NA,NA,NA,"RiceJe00","Jerry Rice"
"458",61,2004,2004-10-19,"SEA","OAK",2004,NA,NA,0,NA,NA
"459",62,2004,2004-10-19,"SD","TB",2005,3,91,1,NA,NA
"460",62,2004,2004-10-19,"SD","TB",NA,NA,NA,NA,NA,"Chris Colmer"
"461",62,2004,2004-10-19,"SD","TB",2005,6,203,1,NA,NA
"462",62,2004,2004-10-19,"SD","TB",NA,NA,NA,NA,NA,"Andrew Hoffman"
"463",62,2004,2004-10-19,"TB","SD",NA,NA,NA,NA,"McCaKe00","Keenan McCardell"
"464",63,2005,2005-03-03,"CLE","DEN",NA,NA,NA,NA,"WarrGe20","Gerard Warren"
"465",63,2005,2005-03-03,"DEN","CLE",2005,4,126,0,"HerrTo20","Todd Herremans"
"466",64,2005,2005-03-03,"MIN","OAK",NA,NA,NA,NA,"MossRa00","Randy Moss"
"467",64,2005,2005-03-03,"OAK","MIN",NA,NA,NA,NA,"HarrNa20","Napoleon Harris"
"468",64,2005,2005-03-03,"OAK","MIN",2005,1,7,0,"WillTr01","Troy Williamson"
"469",64,2005,2005-03-03,"OAK","MIN",2005,7,219,0,NA,NA
"470",64,2005,2005-03-03,"OAK","MIN",NA,NA,NA,NA,NA,"Adrian Ward"
"471",65,2005,2005-03-04,"ARI","NE",NA,NA,NA,NA,"StarDu20","Duane Starks"
"472",65,2005,2005-03-04,"ARI","NE",2005,5,145,0,"OrloDa00","Dan Orlovsky"
"473",65,2005,2005-03-04,"NE","ARI",2005,3,95,0,"BlacDa20","Darryl Blackstock"
"474",65,2005,2005-03-04,"NE","ARI",2005,5,168,0,"MitcLa20","Lance Mitchell"
"475",66,2005,2005-03-07,"CLE","SEA",2005,4,126,0,"HerrTo20","Todd Herremans"
"476",66,2005,2005-03-07,"SEA","CLE",NA,NA,NA,NA,"DilfTr00","Trent Dilfer"
"477",67,2005,2005-03-07,"NYJ","WAS",NA,NA,NA,NA,"MossSa00","Santana Moss"
"478",67,2005,2005-03-07,"WAS","NYJ",NA,NA,NA,NA,"ColeLa00","Laveranues Coles"
"479",68,2005,2005-03-18,"MIN","NYJ",2005,7,230,0,"CassMa00","Matt Cassel"
"480",68,2005,2005-03-18,"NYJ","MIN",NA,NA,NA,NA,"CowaSa00","Sam Cowart"
"481",69,2005,2005-03-18,"CLE","DEN",NA,NA,NA,NA,"EkubEb20","Ebenezer Ekuban"
"482",69,2005,2005-03-18,"CLE","DEN",NA,NA,NA,NA,"MyerMi20","Michael Myers"
"483",69,2005,2005-03-18,"DEN","CLE",NA,NA,NA,NA,"DrouRe00","Reuben Droughns"
"484",70,2005,2005-03-18,"MIN","TEN",2005,7,230,0,"CassMa00","Matt Cassel"
"485",70,2005,2005-03-18,"TEN","MIN",NA,NA,NA,NA,"HallCa20","Carlos Hall"
"486",71,2005,2005-04-20,"DEN","WAS",2005,1,25,0,"CampJa00","Jason Campbell"
"487",71,2005,2005-04-20,"WAS","DEN",2005,3,76,0,"PaymKa20","Karl Paymah"
"488",71,2005,2005-04-20,"WAS","DEN",2006,1,22,0,"LawsMa20","Manny Lawson"
"489",71,2005,2005-04-20,"WAS","DEN",2006,4,126,0,"DumeEl20","Elvis Dumervil"
"490",72,2005,2005-04-21,"HOU","OAK",2005,2,47,0,"nugenmik01","Mike Nugent"
"491",72,2005,2005-04-21,"HOU","OAK",2005,3,78,0,"MorrKi20","Kirk Morrison"
"492",72,2005,2005-04-21,"OAK","HOU",NA,NA,NA,NA,"BuchPh20","Phillip Buchanon"
"493",73,2005,2005-04-21,"NYJ","OAK",2005,1,26,0,"SpenCh21","Chris Spencer"
"494",73,2005,2005-04-21,"NYJ","OAK",2005,7,230,0,"CassMa00","Matt Cassel"
"495",73,2005,2005-04-21,"OAK","NYJ",NA,NA,NA,NA,"JollDo00","Doug Jolley"
"496",73,2005,2005-04-21,"OAK","NYJ",2005,2,47,0,"nugenmik01","Mike Nugent"
"497",73,2005,2005-04-21,"OAK","NYJ",2005,6,182,0,"HousCe00","Cedric Houston"
"498",73,2005,2005-04-21,"OAK","NYJ",2005,6,185,0,"OwenCh00","Chad Owens"
"499",76,2005,2005-04-21,"OAK","SEA",2005,1,26,0,"SpenCh21","Chris Spencer"
"500",76,2005,2005-04-21,"OAK","SEA",2005,4,105,0,"WillRa22","Ray Willis"
"501",76,2005,2005-04-21,"SEA","OAK",2005,1,23,0,"WashFa20","Fabian Washington"
"502",74,2005,2005-04-23,"KC","MIA",2005,2,46,0,"RothMa20","Matt Roth"
"503",74,2005,2005-04-23,"KC","MIA",2005,5,162,0,"AlabAn20","Anthony Alabi"
"504",74,2005,2005-04-23,"MIA","KC",NA,NA,NA,NA,"SurtPa00","Patrick Surtain"
"505",74,2005,2005-04-23,"MIA","KC",2005,5,138,0,"GrigBo20","Boomer Grigsby"
"506",75,2005,2005-04-23,"HOU","NO",2005,1,13,0,"BrowJa55","Jammal Brown"
"507",75,2005,2005-04-23,"NO","HOU",2005,1,16,0,"JohnTr20","Travis Johnson"
"508",75,2005,2005-04-23,"NO","HOU",2006,3,66,0,"WinsEr20","Eric Winston"
"509",77,2005,2005-04-23,"DET","TEN",2005,2,41,0,"RoosMi20","Michael Roos"
"510",77,2005,2005-04-23,"DET","TEN",2005,4,113,0,"StewDa21","David Stewart"
"511",77,2005,2005-04-23,"TEN","DET",2005,2,37,0,"CodySh20","Shaun Cody"
"512",78,2005,2005-04-23,"CAR","SEA",2005,2,45,0,"TatuLo99","Lofa Tatupu"
"513",78,2005,2005-04-23,"SEA","CAR",2005,2,54,0,"ShelEr00","Eric Shelton"
"514",78,2005,2005-04-23,"SEA","CAR",2005,4,121,0,NA,NA
"515",78,2005,2005-04-23,"SEA","CAR",NA,NA,NA,NA,NA,"Stefan Lefors"
"516",78,2005,2005-04-23,"SEA","CAR",2005,4,126,0,"HerrTo20","Todd Herremans"
"517",79,2005,2005-04-23,"BAL","NE",2005,3,84,0,"HobbEl20","Ellis Hobbs"
"518",79,2005,2005-04-23,"BAL","NE",2005,6,195,0,NA,NA
"519",79,2005,2005-04-23,"BAL","NE",NA,NA,NA,NA,NA,"Craig Bragg"
"520",79,2005,2005-04-23,"BAL","NE",2006,3,75,0,"SpitJa20","Jason Spitz"
"521",79,2005,2005-04-23,"NE","BAL",2005,2,64,0,"TerrAd20","Adam Terry"
"522",80,2005,2005-04-23,"CAR","GB",2005,4,115,0,"UndeMa20","Marviel Underwood"
"523",80,2005,2005-04-23,"CAR","GB",2005,4,126,0,"HerrTo20","Todd Herremans"
"524",80,2005,2005-04-23,"GB","CAR",2005,3,89,0,"ElliAt00","Atiyyah Ellison"
"525",81,2005,2005-04-23,"PHI","SF",2005,3,94,0,"SnydAd20","Adam Snyder"
"526",81,2005,2005-04-23,"SF","PHI",2005,4,102,0,"ConsSe20","Sean Considine"
"527",81,2005,2005-04-23,"SF","PHI",2005,6,175,0,"HawtAn20","Anttaj Hawthorne"
"528",82,2005,2005-04-24,"MIN","WAS",2005,4,120,0,NA,NA
"529",82,2005,2005-04-24,"MIN","WAS",NA,NA,NA,NA,NA,"Manuel White"
"530",82,2005,2005-04-24,"MIN","WAS",2005,5,154,0,"McCuRo20","Robert McCune"
"531",82,2005,2005-04-24,"WAS","MIN",2005,4,112,0,"FasoCi00","Ciatrick Fason"
"532",83,2005,2005-04-24,"CLE","TB",NA,NA,NA,NA,"McCoLu00","Luke McCown"
"533",83,2005,2005-04-24,"TB","CLE",2005,6,203,0,NA,NA
"534",83,2005,2005-04-24,"TB","CLE",NA,NA,NA,NA,NA,"Andrew Hoffman"
"535",84,2005,2005-04-24,"JAX","NYJ",2005,4,123,0,"RhodKe20","Kerry Rhodes"
"536",84,2005,2005-04-24,"NYJ","JAX",2005,4,127,0,"PearAl00","Alvin Pearman"
"537",84,2005,2005-04-24,"NYJ","JAX",2005,6,185,0,"OwenCh00","Chad Owens"
"538",85,2005,2005-04-24,"GB","PHI",2005,4,126,0,"HerrTo20","Todd Herremans"
"539",85,2005,2005-04-24,"PHI","GB",2005,5,167,0,"HawkMi21","Michael Hawkins"
"540",85,2005,2005-04-24,"PHI","GB",2005,6,175,0,"HawtAn20","Anttaj Hawthorne"
"541",85,2005,2005-04-24,"PHI","GB",2005,7,245,0,NA,NA
"542",85,2005,2005-04-24,"PHI","GB",NA,NA,NA,NA,NA,"Kurt Campbell"
"543",86,2005,2005-04-24,"DAL","PHI",2005,5,148,0,"WelsJo20","Jonathan Welsh"
"544",86,2005,2005-04-24,"DAL","PHI",2006,4,116,0,"TullSt20","Stephen Tulloch"
"545",86,2005,2005-04-24,"PHI","DAL",2005,4,132,0,"CantCh21","Chris Canty"
"546",86,2005,2005-04-24,"PHI","DAL",2006,6,182,0,"StanMo20","Montavious Stanley"
"547",87,2005,2005-04-24,"STL","TB",2005,5,155,0,NA,NA
"548",87,2005,2005-04-24,"STL","TB",NA,NA,NA,NA,NA,"Larry Brackins"
"549",87,2005,2005-04-24,"STL","TB",2005,7,231,0,"AbduHa20","Hamza Abdullah"
"550",87,2005,2005-04-24,"TB","STL",2005,5,144,0,"CollJe00","Jerome Collins"
"551",88,2005,2005-04-24,"DET","NE",2006,4,106,0,"MillGa01","Garrett Mills"
"552",88,2005,2005-04-24,"NE","DET",2005,5,145,0,"OrloDa00","Dan Orlovsky"
"553",88,2005,2005-04-24,"NE","DET",2005,6,206,0,"GoddJo20","Jonathan Goddard"
"554",89,2005,2005-04-24,"IND","PHI",2006,4,127,0,"EdwaRa21","Ray Edwards"
"555",89,2005,2005-04-24,"PHI","IND",2005,5,148,0,"WelsJo20","Jonathan Welsh"
"556",90,2005,2005-04-24,"GB","NE",2005,6,175,0,"HawtAn20","Anttaj Hawthorne"
"557",90,2005,2005-04-24,"NE","GB",2005,6,195,0,NA,NA
"558",90,2005,2005-04-24,"NE","GB",NA,NA,NA,NA,NA,"Craig Bragg"
"559",90,2005,2005-04-24,"NE","GB",2005,7,246,0,"WhitWi25","Will Whitticker"
"560",91,2005,2005-04-24,"NE","OAK",2005,6,175,0,"HawtAn20","Anttaj Hawthorne"
"561",91,2005,2005-04-24,"OAK","NE",2005,7,230,0,"CassMa00","Matt Cassel"
"562",91,2005,2005-04-24,"OAK","NE",2006,5,136,0,"OCalRy20","Ryan O'Callaghan"
"563",92,2005,2005-05-19,"CAR","DEN",NA,NA,NA,NA,"SaueTo20","Todd Sauerbrun"
"564",92,2005,2005-05-19,"DEN","CAR",NA,NA,NA,NA,"BakeJa20","Jason Baker"
"565",92,2005,2005-05-19,"DEN","CAR",2005,NA,NA,0,NA,NA
"566",93,2005,2005-07-14,"DAL","NYJ",NA,NA,NA,NA,"HuntPe20","Pete Hunter"
"567",94,2005,2005-07-15,"DEN","SF",NA,NA,NA,NA,"MiddWi20","Willie Middlebrooks"
"568",94,2005,2005-07-15,"SF","DEN",NA,NA,NA,NA,"EngeJo20","John Engelberger"
"569",95,2005,2005-07-19,"BUF","TEN",NA,NA,NA,NA,"HenrTr00","Travis Henry"
